,overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image
3228517,1.0,,True,"04 13, 2018",A8EER18X1PRCS,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},RPerla,"Keyboard works fine but mouse didn't work at all (I'd tried in different laptops and all usb ports)
BEWARE!",Mouse didn't work at all...useless combo...BEWARE!,1523577600,
3228525,5.0,,True,"04 12, 2018",AZ9F30WLU2YRK,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Keith Leust,Works well.,Five Stars,1523491200,
3228526,5.0,,True,"04 12, 2018",A1O2TB4T0ZXHE,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},BoilerDan1,"Just unboxed the keyboard.  plugged in the Nano USB receiver to a USB port on the back of my computer and wham! Done!  everything hooked up automatically.  I did adjust the mouse tracking speed down just a little.  Also make sure you remove the Nano USB receiver from the box before discarding.  It is hooked to one of the side flaps of the box.  The keyboard has full size keys and have a good feel.  They make a slight sound as you type which I like.  So if you are wanting a silent key pad, this one isn't... But like I said, I like to hear that little click sound as I type.
I hooked it up to a new Dell i5675-A933BLU-PUS Inspiron 5675 AMD Desktop, Ryzen 5 1400 Processor, 8GB, 1TB, AMD Radeon RX 570 4GB GDDR5 Graphics, Recon Blue.
It hooked itself up and is working like a charm!","Easy hook up to new Dell desktop. No wires, no hassle, just plug in the USB Nano receiver and it's done.",1523491200,
3228539,5.0,,True,"04 12, 2018",A9U27UP50VATJ,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Jody C. Rome,Great for the money.... dropped mouse twice (clumsy accident) but it held up to the abuse :) ... highly recommend!,Great for the money,1523491200,
3228540,2.0,,True,"04 11, 2018",A2WRMO5KKZ5APC,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Hausfrulein,"The keyboard in this set constantly stops working. Sometimes it's fine all day and other days it stops working every few minutes. You're typing and nothing happens. Sometimes, the words you type appear on the screen after a delay with lots of characters missing and you can't delete them easily because the keyboard has stopped working again.

I contacted Logitech and found the customer service extremely unhelpful. They told me to try changing the batteries which I already told them I had done. They also said I'd have to buy a new mouse in order to use the keyboard driver from their site so it was pointless to buy the set in the first place. I decided not to email them again because their customer service was so unsatisfactory and they had the gall to email me and tell me my issue was resolved.

I'd give this set a 1 star but since the mouse works I gave it 2. I bought this cheap keyboard and mouse to see if an old computer was still working but ended up using it on my work computer and having to deal with constant interruptions.","Glitchy, constantly stops working",1523404800,
3228541,5.0,,True,"04 11, 2018",A25268RYGXPEEP,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},VR_SI-LLC,Works great on my Dells!,Wireless,1523404800,
3228546,5.0,,False,"04 10, 2018",A11WTB3YONPTNM,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},DFM325,Doing a good job so far.  I like the feel of the keyboard as well.  I would highly recommend this.,Excellent product,1523318400,
3228547,5.0,,True,"04 10, 2018",AB92PQIGPUA6,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Jennifer Woodruff,great for the price,Five Stars,1523318400,
3228559,5.0,,True,"04 9, 2018",A3EJEZOOSCFBFJ,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},John Morley,Works just fine.,Super easy to install too. Almost did it all by itself !,1523232000,
3228560,5.0,,True,"04 9, 2018",A1J05PNZZASV5P,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},karen s mccullough,My husband loves it!,Five Stars,1523232000,
3228562,5.0,,True,"04 8, 2018",A2EJ4IFMDRNPYH,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},George Brownell,NICE!,Five Stars,1523145600,
3228569,4.0,,True,"04 7, 2018",A19XAE0X6LSS3N,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Branden,Good keyboard and mouse for the price.,Four Stars,1523059200,
3228570,5.0,,True,"04 6, 2018",A3JF6L2OCRB0Z2,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Michael Gale,I use it about 15 feet away from my computer on a regular basis and it works like a champ,... my computer on a regular basis and it works like a,1522972800,
3228571,4.0,,True,"04 6, 2018",AU1S4ZMXHM06L,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Andrew,"I don't like dealing with cords if I can help it. This product provided an excellent solution for a clutter-free, versatile desk. I can quickly move the keyboard and/or the mouse to maximize desk space without needing to worry about the cords.

The keyboard has a simple, standard 104-key layout with 8 hotkeys on the top. The on/off switch is easily accessible on the top right of the keyboard. The mouse provides a basic option for standard computer use. The mouse also has a compartment near the battery to store the USB dongle, which is great for putting the equipment away and not losing track of everything.

For the price, this is a good set-up. My primary complaint is that the advertised range seems a bit off. While they state the keyboard and mouse will work 10-meters away (less if you factor in environmental disturbances), I have found that the keyboard tends to have issues if not closer. I have opted to place my dongle in the USB hub next to my monitor, as I was encountering issues with the connectivity of the keyboard when I was using the USB ports on my tower (approximately 5 feet from the keyboard). While this isn't a huge problem, my tower is not enclosed, so I didn't expect to have these issues (and I tried both on the back and the front, which has a more or less direct line of sight from the keyboard). If you have USB ports on your monitor, that may present another useful option.

Overall, this is a great product and I wouldn't hesitate to someone looking for some basic, inexpensive equipment.",Good Basic Wireless Keyboard and Mouse,1522972800,
3228573,5.0,,True,"04 5, 2018",A2BGLU3YYCFG7B,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},John E. Oliver,Does what they are supposed to do and is well worth the price.,Fits the bill,1522886400,
3228578,5.0,,True,"04 4, 2018",A1T7I4N6LBXJPF,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Hoppy,"Own 2 of these in my house right now and for $12.50 its a steal plus the warn out one. Wore the first one out from dropping to much off the sofa like 3+ years of daily abuse. No cable Tv but this keyboard and a computer to a 52"" tv. Long battery life, oh yeah. Color Black. 10ft from computer and bluetooth works great. Son uses the other one on a Rasperry Pi in his room.",Must buy. Don't break your bank this one does whats needed.,1522800000,
3228579,5.0,,True,"04 3, 2018",AD5719B92CH96,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Ed Render,Great !,Five Stars,1522713600,
3228580,5.0,,True,"04 3, 2018",A2N55SNX1C289J,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Debbie Leber,quality of the keyboard is great and the packaging of the product was good.,easy to use and ergonomical keyboard,1522713600,
3228581,5.0,,True,"04 3, 2018",A21RNSDM6H0BTL,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},c0nker TM,Worked Fine,Worked Fine,1522713600,
3228582,4.0,,True,"04 3, 2018",ALXUAIVUDLPMI,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},spawny,good key board mouse set.,Four Stars,1522713600,
3228583,5.0,,True,"04 3, 2018",A3JDZA8GDI98P,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Steve K,"Great value, works well with surface tablets.",Five Stars,1522713600,
3228584,5.0,,True,"04 3, 2018",A102BCMVJKLX0S,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},T. Wallis,"I use this combo both at work and home now. It's quite simple versions of both the mouse and keyboard, but that is what I like most about them. Time will tell how long battery life is for both.",Logical purchase,1522713600,
3228585,5.0,,True,"04 3, 2018",AMTVAN1S79HSN,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},David B. Owner ICS TV Mounting Service LLC,Great,Five Stars,1522713600,
3228597,5.0,,True,"03 31, 2018",ABRHRWH5YNAB,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Melissa,"Works very well,easiest set up ever, would highly recommend this keyboard and mouse",Great  bargain,1522454400,['https://images-na.ssl-images-amazon.com/images/I/71jJJuF82dL._SY88.jpg']
3228598,5.0,,True,"03 31, 2018",A3IZV4LETGLPRJ,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Elton Gifford,none,Five Stars,1522454400,
3228600,5.0,,True,"03 31, 2018",A2VC84WRAOKSDQ,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},AJ K.,"It was cheaper to buy this combo, than just a keyboard.",Can't beat it!,1522454400,
3228601,3.0,,True,"03 30, 2018",A3SRYTC99D3UV1,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},cartpauj,"This set it easily plug and play with Windows 10. Couldn't be easier to setup.

I love the keyboard a lot! The keys press down easily, it's not super loud either. I like a basic, simple keyboard without all the flash, buttons and ergonomics of some of the more expensive models - so this was just right for me. I do miss some of the LED lights for Num Lock and Caps Lock, but I'll get over that.

The keyboard hasn't missed a character yet either. I specifically chose this model, because I personally hate Bluetooth, and I was wanting to try the 2.4GHz connection instead. Not disappointed at all!

Now, the reason for 3 stars, is the mouse. The M185 mouse is not very good. I had to set the pointer speed to the 3rd from the slowest setting which is a little slower than I like, but any faster and even the slightest movement, especially when clicking, would make the mouse jump around a bit too much. It made it very difficult to click on smaller buttons and such. My mouse requires a lot of clicking, so I'm sure it's going to annoy me more and more.

I installed the Logitech PointSet and Logitech Options software's, but they made no difference - so I got rid of them. Pointless software IMHO, especially for this basic set on Windows 10. And why are both of the software packages ~100MB? Come on - that seems absurdly large for controlling a mouse and keyboard...

Anyways, I'll deal with the mouse for a while, but I will more than likely be replacing it with a better model in the future. But I hope the keyboard lasts me a good, long time. One of my favorite keyboards I've ever used.","Wonderful Keyboard, Terrible Mouse (too sensitive to small movements)",1522368000,
3228602,3.0,,True,"03 29, 2018",A3B9LDKZYMVDFY,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Jesse K.,There seems to be an issue with maintaining a connection with pc. The mouse is a foot away from the wireless adapter  and works fine. The keyboard is 2 feet away and constantly looses connection. Ended up buying a usb extension and placing the wireless adapter in between the mouse and keyboard to get everything working. This shouldn't have been as issue but it was.,Works great when it works.,1522281600,
3228603,5.0,,True,"03 28, 2018",AM0IYFF6XPP8D,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Yaovi  Tola,Item as described,Five Stars,1522195200,
3228604,5.0,,True,"03 28, 2018",A1X3Q2FE4MGNDC,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Samuel Appiah,"Great product and durable, gets the job done and well. Will buy it again.",Five Stars,1522195200,
3228612,3.0,,True,"03 27, 2018",A1UC3ZU18PE9B3,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Gamal,"Keyboard and mouse work, but with limited range (even in line of sight). Spotty behavior at about 12+ feet. Batteries last and otherwise a good wireless mouse/keyboard combo.",Batteries last and otherwise a good wireless mouse/keyboard combo,1522108800,
3228613,3.0,,True,"03 26, 2018",A2JT7Q5XZPBA03,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Chaser,"This is an ok keyboard for its price. I honestly have a different wireless mouse that I like so haven't used this one. The battery seems to last a long time as I haven't had to replace. The connection though isn't the greatest. I replaced my keyboard at work with it, and I would say it fails to send a keystroke every couple sentences. Spell check catches 90 percent of the problem though, and that works well enough for me.",Skips key strokes,1522022400,
3228614,5.0,,True,"03 26, 2018",A1Q5HWD10PX4N2,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Charles71,"Great keyboard and mouse, Do not lose transevier.
I like it that the keyboard and mouse can be turned off to save batteries",Great keyboard and mouse,1522022400,
3228625,4.0,,True,"03 24, 2018",A2B2MSD8QPKWXB,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Brian W.,Product is as described.,Four Stars,1521849600,
3228626,5.0,,True,"03 23, 2018",A2BAG09KBWUOY5,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Clarissa,Easy to set up and works well.,Great product,1521763200,
3228627,5.0,,True,"03 23, 2018",A2WN5SHX77WLHE,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},MATTHEW O.,Bought this for my fiances deak and shes happy with it,Five Stars,1521763200,
3228628,4.0,,True,"03 23, 2018",A32G1X5Z6LQSB,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Danielle Sacks,"Overall, a decent set for the price. The keyboard is a bit loud and sometimes the mouse sticks on my desk surface, but nothing that makes this set anything less than good.",but nothing that makes this set anything less than good.,1521763200,
3228634,5.0,,True,"03 22, 2018",A1CPBAVUR0HAU3,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Larry T.,"Just works! Keys feel fine, mouse works with no issues. My kind of product.","Keys feel fine, mouse works with no issues",1521676800,
3228635,5.0,,True,"03 22, 2018",A6PTTJZ1PKCK5,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},John Kilgore,Working good. No skipping of mouse movement or keyboard strokes. Great use of battery; very efficient.,Five Stars,1521676800,
3228636,5.0,,True,"03 22, 2018",AF725LHE05XE3,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},art,great,Five Stars,1521676800,
3228637,2.0,,True,"03 22, 2018",A1CHO48PDMVBLK,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},porkfryrye,Like some reviews below sometime you have to wait a bit for the keyboad to work.  I thought it was my pc.. but not I know its the kB.,Like some reviews below sometime you have to wait a ...,1521676800,
3228638,1.0,,True,"03 21, 2018",AP3BBAAPRWH11,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Michael Cardone,"Perhaps I was unlucky, but I got one that was defective. The keys in the upper left such as ~, 1, 2, 3 were not accurately accepting inputs. Usually I had to press hard and frequently for it to actually detect inputs, sometimes it  would work correctly but it was short lived. I do place the blame on this keyboard as I have tested across three computers with three other keyboards and every which way only this one was having issues.","Perhaps I was unlucky, but I got one that was defective.",1521590400,
